artist,song,lyrics,neutral,joy,sadness,anger,fear,disgust,surprise,key,mode,tempo,energy,valence
Dorian,A cualquier otra parte,"Ver
Que ya no piensas en mí
Que ya no crees en la gente
Que tomas pastillas rosas
Y te has vuelto nihilista
Y sueñas con no soñar
Entraría en tú luz
Con una canción sencilla
Tres notas y una bandera
Tan blanca como el corazón
Que late en tu cuerpo de niña

Estaría tan lejos de ti
Que ya no recuerdo el momento
En que te dije por última vez
Que el cielo se estaba abriendo
Y se abre bajo tus pies
Y quiero que vengas conmigo

A cualquier otra parte

Ver
Que no sabes decir que no
Que vivo en pisos oscuros
Y tengo dos mil razones
Para olvidarme de todo
Y no pensar más que en tu voz
Entraría en tu luz
Con una canción sencilla
Tres notas y una bandera
Tan blanca como el corazón
Que late en tu cuerpo de niña

Estaría tan lejos de ti
Que ya no recuerdo el momento
En que te dije por última vez
Que el cielo se estaba abriendo
Y se abre bajo tus pies
Y quiero que vengas conmigo

A cualquier otra parte
A cualquier otra parte
A cualquier otra parte",0.33627668023109436,0.020306620746850967,0.1587194800376892,0.09062996506690979,0.2879267930984497,0.0619300976395607,0.044210344552993774,7,1,158.93,0.79,0.8
Dorian,Los Amigos Que Perdí,"Salí en busca del tiempo perdido,
Siguiendo el rastro de un amanecer
Y me junté con gente sin medida
De la que nadie quiere conocer.

Un loco me dio clases de estricnina,
Un escritor me habló de mal de honor,
Un juez me absolvió de mi rutina
Y una flor me extirpó el dolor.

Si quieres verme vas a tener que explorar,
Esos desiertos que no puedo abandonar.
Abrí una puerta que se cerró tras de mí
Y no me duelen los amigos que perdí.

Me especialicé en noches suicidas
Justo el día en que la conocí
Y confundí molinos con gigantes
Después de una semana sin dormir.

Si quieres verme vas a tener que explorar
Esos desiertos que no puedo abandonar.
Abrí una puerta que se cerró tras de mí,
Y no me duelen los amigos que perdí.

El miedo es un cuchillo afilado,
La venganza una flecha clavada,
No hay nada más inútil que el odio,
No hay nada más doloroso que el rencor.

Trato de salir de mi mente,
Me esfuerzo por desaprender,
Recorro el camino inverso,
Busco el origen,
Busco algo ahí fuera.

Si quieres verme vas a tener que venir
A unos lugares que no puedo describir,
Abrí una puerta que se cerró tras de mí,
Y no me duelen los amigos que perdí.

Si quieres verme vas a tener que asumir
Que hay ciertas cosas que me alejarán de ti.
Abrí una puerta que se cerró cuando huí
Y he olvidado a los amigos que perdí.",0.35504063963890076,0.030901502817869186,0.06316641718149185,0.14170987904071808,0.24071913957595825,0.15514150261878967,0.013320920057594776,5,1,93.98,0.7,0.53
Dorian,Verte amanecer,"Yo que lo hago todo al revés,
llevaba tanto tiempo buscándote ,
que me perdí sin querer...
Tu que nunca quisiste crecer,
escuchas discos raros al amanecer,
en pisos de diablos.
Para qué creer en Dios,
Si él no cree en nosotros,
Yo que encontré mi lugar,
En el color de tus ojos,
Y en el fondo todo lo que quiero,
es verte amanecer.
En el fondo todo lo que quiero,
es verte amanecer.
Yo que lo hago todo al revés,
tengo un agujero en el bolsillo
y sal de mar en la piel.
Para qué creer en Dios,
Si él no cree en nosotros,
Yo que encontré mi lugar,
En el color de tus ojos,
en el fondo todo lo que quiero,
es verte amanecer.
En el fondo todo lo que quiero,
es verte amanecer.
Para qué creer en Dios,
Si él no cree en nosotros,
Yo que encontré mi lugar,
En el color de tus ojos,
en el fondo todo lo que quiero
es verte amanecer

(Gracias a Juan Pedro por esta letra)",0.5639321208000183,0.02682904526591301,0.06601373851299286,0.07658363878726959,0.1126512885093689,0.12437635660171509,0.029613863676786423,1,1,155.01,0.95,0.73
Dorian,Paraísos artificiales,"Como todos los incautos, llevo el signo de Caín
y si alguien te hace daño sabré hacerle sufrir.
Tengo un mapa del abismo
escrito en una canción
y un agujero negro abierto en el corazón.

Pero cuando tú apareces
se desvanece el dolor y no necesito a nadie porque sé,
que como todas las noches nos perderemos los dos
buscando algún paraíso artificial.

Sé que ésta noche mi mente
es más ligera que el aire,
con todo lo que he tomado podría fundir el sol.
Para que no me recuerdes que he perdido el control
llevo siempre un libro encima coartada de este horror.

Pero cuando tú apareces
se desvanece el dolor y no necesito a nadie porque sé,
que como todas las noches nos perderemos los dos
buscando algún paraíso artificial.

Ando siempre con extraños,
la corriente lleva al mar y me iría con cualquiera
de aquí a la eternidad.
Si el verano fue una playa, el invierno fue un cuartel
pero la vida no engaña todo es la misma piel.

Y eso que cuando apareces
se desvanece el dolor y no necesito a nadie porque sé,
que como todas las noches nos perderemos los dos
buscando algún paraíso artificial.

Como podría alcanzarte, para ser igual que tú
si he vivido siempre al este del edén.
Si como todas las noches nos perderemos los dos,
buscando algún paraíso sin cerrar.",0.011795001104474068,0.0022163030225783587,0.006690555717796087,0.005661414470523596,0.9505162239074707,0.017630070447921753,0.005490371026098728,11,0,149.98,0.93,0.86
Belanova,Rosa Pastel,"Sí yo quería ser esa mujer
la madre de tus hijos
y juntos caminar hacia el altar
directo hacia la muerte
y al final ni hablar
los dos nos destruimos
y al final qué tal
tu y yo ya no existimos

No, No quiero ser esa mujer
ella se fue a un abismo
y tú
no eres aquel que prometió
seria mi súper héroe, y que
todo acabo, no queda más
seremos dos extraños, yo
te olvidaré, me olvidaras
hasta nunca.

Y dónde quedo , ese botón
que lleva a la felicidad
luna de miel, rosa pastel
clichés y tonterías
y al final ni hablar
los dos nos destruimos
y al final qué tal
tú y yo ya no existimos

No, No quiero ser esa mujer
ella se fue a un abismo
y tú
no eres aquel que prometió
seria mi súper héroe, y que
todo acabo, no queda mas
seremos dos extraños, yo
te olvidare, me olvidaras
hasta nunca.
Ta..ta..ta",0.4868934750556946,0.04517035186290741,0.09437333792448044,0.08118729293346405,0.1454363316297531,0.09192647784948349,0.05501266568899155,11,0,128.0,0.61,0.61
Belanova,Cada Que...,"siento que
desde aquel momento en que te vi
descifre que nunca serias para mi
que talves
conocerte fue mi error
o quizas
el amor se equivoco
y cada que pienso en ti
se enciende mi corazon
y.. nada es mas triste que hoy
hablar de ti...
siento que...
tu me cortas la respiracion
cada vez
que te acercas
solo un poco a mi
que talves
conocerte fue mi error
o quizas el amor se equivoco
y...cada que pienso en ti
se enciende mi corazon
y...nada es mas triste que hoy
hablar de ti...
pero esta historia tiene que parar
no entiendo esto
de verdad
no tiene caso
esta situacion
porque esto es tan ilogico
y...cada que pienso en ti
se enciende mi corazon
y...nada es mas triste que hoy
hablar de ti..
hablar de ti..
hablar de ti..
hablar de ti

(Gracias a Cindy por esta letra)",0.24862071871757507,0.06330245733261108,0.16619521379470825,0.10065433382987976,0.2120114266872406,0.04736429080367088,0.16185155510902405,8,1,134.95,0.74,0.51
Belanova,Por Ti,"Yo se muy bien
que a veces no suelo decir
lo que mi corazón siente por ti
y se que a veces yo no estoy aquí
por ti pero te quiero confesar, a ti

Si mi vida ha de continuar
si otro día llegara
si he de volver a comenzar
será por ti

Si mi vida ha de continuar
si otro día llegara
si he de volver a comenzar
será por tu amor

Y se también que yo te puedo lastimar
perdóname, se que me suelo equivocar

Si mi vida ha de continuar
si otro día llegara
si he de volver a comenzar
será por ti

Si mi vida ha de continuar
si otro día llegara
si he de volver a comenzar
será por tu amor

uh uhh...
Si algo te puedo asegurar
uh uhh...
Es que mi vida la soñé contigo
eres todo lo que necesito
y aquí me quiero quedar .

Si mi vida ha de continuar
si otro día llegara
si he de volver a comenzar
será por tu amor
ah ah...
por tu amor
ah ahhh...

Sera por ti, sera por ti,
sera por ti, sera por ti..",0.5185133814811707,0.03609108179807663,0.09185201674699783,0.0458015613257885,0.17875802516937256,0.05487893894314766,0.07410497963428497,7,1,137.99,0.59,0.47
Belanova,Me Pregunto,"Camino por la ciudad
Mirando al cielo
La lluvia me hace pensar
Que tú estás lejos
La gente viene y va
Yo me congelo
Sólo para aterrizar
En tu recuerdo

Me pegunto por qué
No te puedo encontrar
Todo habla de ti
Pero tú no estás
Me pregunto por qué
Te pudiste marchar
Creo que te puedo ver
Pero tú no estás

Camino por la ciudad
Busco tu boca
Nadie sabe donde estás
Creo que estoy sola
La gente viene y va
Yo solo espero
Justo en el mismo lugar
A tu recuerdo

Me pegunto por qué
No te puedo encontrar
Todo habla de ti
Pero tú no estás
Me pregunto por qué
Te pudiste marchar
Creo que te puedo ver
Pero tú no estás

Oh, Oh...
Pero tú no estás
Oh, Oh...

Me pegunto por qué
No te puedo encontrar
Todo habla de ti
Pero tú no estás",0.3613038659095764,0.040552493184804916,0.09458991885185242,0.03731028363108635,0.2651735246181488,0.0247108843177557,0.17635910212993622,9,0,125.01,0.88,0.97
Belanova,Baila Mi Corazón,"Lo nuestro no es un juego
Lo puedo descifrar
En la ruleta del amor
Hay que ganar

No importa lo que piensen
Qué opinen los demás
Porque lo que me hace sentir
Me hace volar

Baila mi corazón
Baila mi corazón
Baila para los dos
Sé que es amor

Baila mi corazón
Baila mi corazón
Baila para los dos
Esto es amor

Baila mi corazón
Baila mi corazón
Baila para los dos
Sé que es amor

Baila mi corazón
Baila mi corazón
Baila para los dos
Esto es amor

Tu piel es fluorescente
Brilla en mi oscuridad
En esta fiesta para dos
Quiero bailar

La luna y las estrellas
Me llevan hacia ti
Yo sólo puedo estar feliz
Si estás aquí

Baila mi corazón
Baila mi corazón
Baila para los dos
Sé que es amor

Baila mi corazón
Baila mi corazón
Baila para los dos
Esto es amor

Baila mi corazón
Baila mi corazón
Baila para los dos
Sé que es amor

Baila mi corazón
Baila mi corazón
Baila para los dos
Esto es amor

Baila mi corazón
Baila para los dos
Esto es amor
Esto es amor

Baila mi corazón
Baila mi corazón
Baila para los dos
Sé que es amor

Baila mi corazón
Baila mi corazón
Baila para los dos
Sé que es amor",0.5493234395980835,0.06655104458332062,0.042586248368024826,0.0998082235455513,0.12427546828985214,0.06363505870103836,0.05382056534290314,5,1,132.02,0.72,0.36
Belanova,Tus Ojos,"Viendo tus ojos
puedo descifrar el universo
El viento suave, el azul del cielo
al fin lo entiendo
Que este mundo gira
que algún día he de morir
pero contigo...

CORO
(uhhhh ahhhh uhh uhh)
y en esta historia...
(uhhh ahhhh uhh uhh)
no existe el tiempo
porque en tus brazos
te inventé el universo
al fin entiendo
que el pasado y el futuro solo existe hoy

Viendo tus ojos
puedo descifrar el universo
El viento suave, el azul del cielo
al fin lo entiendo
Que este mundo gira que algún día
he de morir
pero contigo...

CORO
(uhh ahhh uhh uhh)
y en esta historia...
(uhhh ahhh uhh uhh)
no existe el tiempo
porque en tus brazos
te inventé el universo
al fin entiendo
que el pasado y el futuro solo existe hoy

(uhhhh ahhh)
y hoy te amo...
y hoy te amo...
y hoy te amo...oh oh ohh ohh
y hoy te amo...oh oh ohh ohh",0.38953495025634766,0.03877076134085655,0.15345197916030884,0.024592604488134384,0.17172813415527344,0.06694009155035019,0.15498150885105133,9,1,118.0,0.55,0.79
Belanova,Niño,"Niño es hora de partir
la vida me invito
hacia otro lugar
sin ti
vez también me duele
es lo mejor
déjame irme
déjame partir

Amor sabes que es lo mejor
amor entiéndeme
amor sabes que es lo mejor
esperare que tu lo entiendas

Piensa que todo pasara
no debes de llorar
las cosas son así
sin ti
vez también me duele

Amor sabes que es lo mejor
amor entiéndeme
amor sabes que es lo mejor
esperare que tu lo entiendas

La vida tiene algo para ti
me duele no ser yo
lo siento niño debo de partir
entiéndeme, entiéndeme...
amor oh, oh...",0.4631554186344147,0.03362857550382614,0.13433635234832764,0.049575962126255035,0.15786324441432953,0.028050903230905533,0.13338957726955414,4,1,74.98,0.78,0.53
Reik,Noviembre sin ti,"La tarde se aleja,
el cielo esta gris
la noche aparece sin ti,
callado en la playa
te lloro en silencio otra vez
Me ahoga esta pena
no puedo vivir
las olas no me hablan de ti
sentado en la arena
escribo tu nombre otra vez

Por que te extraño
desde aquel Noviembre
cuando soñamos juntos
a querernos siempre
me duele, este frio Noviembre
cuando las hojas caen
a morir por siempre

Noviembre sin ti
es sentir que la lluvia
me dice llorando que todo acabo
Noviembre sin ti
es pedirle a la luna
que brille en la noche de mi corazón
otra vez... otra vez

Quisiera decirte
que quiero volver
tu nombre va escrito en mi piel
ya es de madrugada
te sigo esperando otra vez
por que te extraño
desde aquel Noviembre
cuando soñamos juntos
a querernos siempre
me duele, este frio Noviembre
cuando las hojas caen
a morir por siempre...

Noviembre sin ti
es sentir que la lluvia
me dice llorando que todo acabo
Noviembre sin ti
es pedirle a la luna
que brille en la noche de mi corazón
otra vez... otra vez
Noviembre sin ti
es sentir que la lluvia
me dice llorando que todo acabo
Noviembre sin ti
es pedirle a la luna
que brille en la noche de mi corazón
otra vez... otra vez",0.3774632513523102,0.0531286895275116,0.11818749457597733,0.13318979740142822,0.1997581422328949,0.04825647547841072,0.07001619786024094,0,1,133.98,0.79,0.73
Reik,Yo Quisiera,"Soy tu mejor amigo,
Tu pañuelo de lágrimas
De amores perdidos...

Te recargaste en mi hombro
Tu llanto no cesa,
Yo sólo te acaricio...

Y me dices porque la vida es tan cruel con tus sentimientos
Yo solo te abrazo, y te consuelo

Me pides mil consejos para protegerte
De tu próximo encuentro, sabes que te cuido
Lo que no sabes es que...

Yo quisiera ser ése por quien te desvelas y te desesperas
Yo quisiera ser tu llanto... ése que viene de tus sentimientos
Yo quisiera ser ése por quien tu despertaras ilusionada
Yo quisiera que vivieras de mí siempre enamorada

Tú te me quedas viendo,
Y me preguntas,
Si algo me está pasando...

Y yo no sé qué hacer,
Si tu supieras que... me estoy muriendo
Quisiera decirte... lo que yo siento, no

Pero tengo miedo de que me rechazes,
Y que sólo en mi mente vivas, para siempre
Por eso...

Yo quisiera ser ése por quien tú te desvelas y te desesperas
Yo quisiera ser tu llanto... ése que viene de tus sentimientos
Yo quisiera ser ése por quien tú despertaras ilusionada
Yo quisiera que vivieras de mi siempre enamorada

Yo quisiera ser ése por quien tú te desvelas y te desesperas
Yo quisiera ser tu llanto... ése que viene de tus sentimientos
Yo quisiera ser ese por quien tú despertaras ilusionada
Yo quisiera que vivieras de mi siempre enamorada",0.07488062232732773,0.01575724221765995,0.12231636792421341,0.5458401441574097,0.08431925624608994,0.13711895048618317,0.01976752281188965,2,1,77.98,0.65,0.78
Reik,Inolvidable,"Era tan bella, era tan bella
Que su mirada todavia me quema
Como quisiera poderla olvidar
Pero se acerca y no lo puedo evitar

Porque cuando habla con sus ojos
Dice cosas que no puedo entender
Y se desnuda poco a poco
Y se convierte en tu piel

Y yo no sé como vivir
Si ya no puedo sacarla de aquí
Que no daría por besarla
Por abrazarla una vez mas
Y ya no quiero dejarla escapar
Si es que la puedo volver a encontrar
No puedo perderla
Porque solo es ella
Inolvidable para mi corazón
Inolvidable, inolvidable

Fue como un cuento, se fué como el viento
A veces me digo que tal vez me lo invento
Si al menos pudiera tener una prueba
Algún recuerdo de que estuve con ella

Me estoy volviendo loco, un poco
A veces me despierto y siento aquí mi pena
Que me susurra en el oído
Y dice dondes estás, amor

Y yo no sé como vivir
Si ya no puedo sacarla de aquí
Que no daría por besarla
Por abrazarla una vez mas
Y ya no quiero dejarla escapar
Si es que la puedo volver a encontrar
No puedo perderla
Porque solo es ella
Inolvidable para mi corazón
Inolvidable, inolvidable

Inolvidable, inolvidable

Y yo no sé como vivir
Si ya no puedo sacarla de aquí
Que no daría por besarla
Por abrazarla una vez mas
Y ya no quiero dejarla escapar
Si es que la puedo volver a encontrar
No puedo perderla
Porque solo es ella
Inolvidable para mi corazón
Inolvidable, inolvidable",0.4374659061431885,0.06063911318778992,0.07581406086683273,0.08235522359609604,0.25131794810295105,0.05021890252828598,0.0421888530254364,7,1,123.0,0.78,0.67
Reik,Ya Me Enteré,"Ya me enteré
Que hay alguien nuevo acariciando tu piel
Algún idiota al que quieres convencer
Que tú y yo somos pasado

Ya me enteré
Que soy el malo y todo el mundo te cree
Que estás mejor desde que ya no me ves
Más feliz con otro al lado

¿A quién piensas que vas a engañar?
Sabes bien que eres mi otra mitad

Olvídate de ese perdedor
Y repítele que yo soy mejor
Que no le eres fiel con el corazón
Que eres mía y solo mía, amor

Despídete de ese perdedor
Que imagina que ya no existo yo
Deja claro que, aunque intente, no
No vas a querer

La verdad es que me extrañas tanto, lo sé
Ya me enteré

Regresarás
Estoy seguro de que regresarás
Estás con él por pura comodidad
Aburrida entre sus brazos

¿A quién piensas que vas a engañar?
Sabes bien que eres mi otra mitad

Olvídate de ese perdedor
Y repítele que yo soy mejor
Que no le eres fiel con el corazón
Que eres mía y solo mía, amor

Despídete de ese perdedor
Que imagina que ya no existo yo
Deja claro que, aunque intente, no
No vas a querer, no

La verdad es que me extrañas tanto, lo sé
Ya me enteré

La verdad es que me extrañas tanto, lo sé
Ya me enteré
Ya me enteré",0.4045232832431793,0.03348871320486069,0.05427158251404762,0.12063441425561905,0.2361145168542862,0.08764376491308212,0.06332379579544067,9,1,131.96,0.45,0.18
Reik,Sabes,"Sabes? no pido nada más
Que estar entre tus brazos
Y huir de todo mal
Que a todo he renunciado
Por estar junto a ti
Sabes? No dejo de pensar
Que estoy enamorado
Te quiero confesar
Soy solo un esclavo
Que no sabe vivir sin ti

Cuando llegaste tú
Te metiste en mí ser
Encendiste la luz
Me llenaste de fe
Tanto tiempo busqué
Pero al fin te encontré
Tan perfecta como te imaginé
No no

Como aguja en un pajar
Te busqué sin cesar
Como huella en el mar
Tan difícil de hallar
Tanto tiempo busqué
Pero al fin te encontré
Tan perfecta.... como te imaginé

Sabes? Te quiero confesar
Que te encuentro irresistible
No dejo de pensar
Que haría lo imposible
Por quedarme cerca de ti

Cuando llegaste tú
Te metiste en mí ser
Encendiste la luz
Me llenaste de fe
Tanto tiempo busqué
Pero al fin te encontré
Tan perfecta como te imaginé
No no

Como aguja en un pajar
Te busqué sin cesar
Como huella en el mar
Tan difícil de hallar
Tanto tiempo busqué
Pero al fin te encontré
Tan perfecta.... como te imaginé

Sabes? no pido nada más
Que estar entre tus brazos

(Gracias a Clara por esta letra)",0.4716150164604187,0.0365915410220623,0.039841677993535995,0.06107570603489876,0.17169953882694244,0.030952373519539833,0.1882241815328598,3,1,144.0,0.46,0.22
Reik,Creo en Ti,"Ya no importa cada noche que esperé,
cada calle o laberinto que crucé,
porque el cielo ha conspirado a mi favor,
y a un segundo de rendirme te encontré.

Piel con piel,
el corazón se me desarma,
me haces bien,
enciendes luces en mi alma.

Creo en ti, y en este amor,
que me vuelve indestructible,
que detuvo mi caida libre,
creo en ti, y mi dolor,
se quedó kilómetros atrás,
mis fantasmas hoy por fin están en paz.

El pasado es un mal sueño que acabó,
un incendio que en tus brazos se apagó,
cuando estaba a medio paso de caer,
mis silencios se encontraron con tu voz,
te segui y reescribiste mi futuro,
es aquí mi único lugar seguro.

Creo en ti, y en este amor,
que me vuelve indestructible,
que detuvo mi caida libre,
creo en ti, y mi dolor,
se quedó kilómetros atrás,
mis fantasmas hoy por fin están en paz.

(Gracias a Uzz Ra por esta letra)",0.3586706817150116,0.02218511886894703,0.0375300869345665,0.2754238247871399,0.19139671325683594,0.10146509855985641,0.013328411616384983,3,1,171.72,0.27,0.44
Reik,Me Duele Amarte,"Me duele amarte
Sabiendo que ya te perdi
Tan solo quedara la lluvia
Mojando mi llanto
Y me hablara de ti
Me duele amarte
Los sueños que eran para ti
Se pierden con cada palabra
Con cada momento que espere vivir
Me duele mas imaginar
Que tu te vas y dejaras
Detras de ti
Tu ausencia en mis brazos
Me duele tanto sospechar
Que ni tu sombra volvera
Para abrigar
Mi alma en pedazos
Me duele amarte asi
Hasta morir
Lanzandome a la nada viendote partir
Me duele aquel Abril
Cuando te vi
Por vez primera y dije que eras para mi
Me duele amarte tanto
Me duele amarte
Los sueños que eran para ti
Se pierden con cada palabra
Con cada momento que espere vivir
Me duele mas imaginar
que tu te vas y dejaras
Detras de ti
Tu ausencia en mis brazos
Me duele tanto sospechar
Que ni tu sombra volvera
Para abrigar
Mi alma en pedazos
Me duele amarte asi
Hasta morir
Lanzandome a la nada viendote partir
Me duele aquel Abril
Cuando te vi
Por vez primera y dije que eras para mi
Me duele amarte tanto",0.3320966064929962,0.0683620274066925,0.085341677069664,0.09706241637468338,0.30966007709503174,0.02901964820921421,0.0784575566649437,1,1,148.06,0.59,0.59
Reik,Amigos Con Derechos,"Te presto mis ojos para que veas lo hermosa que eres
Te presto mis manos para que toques las nubes si quieres
Te presto mis dedos para que recuerdes
Todo lo que hicimos esa noche del viernes
Te presto mis besos y me los devuelves
Así tengo una excusa para volver a verte

Yo no te pido que te enamores
Seamos eternos sólo esta noche
Yo no te pido que seamos novios
Si siendo amigos ya nos damos de todo

Amigos con derecho
Y todos tus despechos
Te los quitas conmigo como nadie lo había hecho
Amigos con derecho
Que sea nuestro secreto
Que sólo las paredes sean testigos de lo nuestro

(Hey lady, escucha cómo nos conocimos, jaja, venga)
Eran las 8:15 en la plaza de San Juan
Ibas caminando con par de amigas más
Te hacías la juguetona, como que no quiere la cosa
Me tiraste una mirada misteriosa, yeh
Mátame con esa boquita, embriágame (embriágame)
Con tu cuerpo ven, sedúceme
Quitémonos ya la ropa, que así desnuda te ves más sexy
Para mí tú eres mi lady
Yo soy tu Maluma, baby (jajaja)
Amigos con derecho, tu buen provecho (jaja, muah)

Te-Te-Te presto mis dedos para que recuerdes
Todo lo que hicimos esa noche del viernes
Te presto mis besos, y me los devuelves
Así tengo una excusa para volver a verte

Yo no te pido que te enamores
Seamos eternos sólo esta noche
Yo no te pido que seamos novios
Si siendo amigos ya nos damos de todo

Amigos con derecho
Y todos tus despechos
Te los quitas conmigo como nadie lo había hecho
Amigos con derecho
Que sea nuestro secreto
Que sólo las paredes sean testigos de lo nuestro

Uh-uh-uh-uh (woh-oh)
Uh-uh-uh-uh (yeh-eh)
Vamos a besarnos y que sea nuestro secreto
Uh-uh-uh-uh (woh-oh)
Uh-uh-uh-uh (yeh-eh)
Aunque todo el mundo ya sospeche de lo nuestro
(Dice, dice)
Uh-uh-uh-uh
(Maluma, baby)
Uh-uh-uh-uh
(Dímelo, Reik)
Aunque todo el mundo ya sospeche de lo nuestro
(Colombia, México, worldwide, baby)",0.6481158137321472,0.08482153713703156,0.03268539905548096,0.04843376576900482,0.09961335361003876,0.030391471460461617,0.05593864619731903,1,1,183.98,0.81,0.61
Camilo Séptimo,Miénteme,"Cuando ya no me quieras
Cuando tenga que irme
No me tengas piedad
No estarás lastimando
A mi alma esperando
No me finjas amar
Cuántas veces lo soñé
O me lo imaginé
Siempre pensé en nosotros dos
Y si te decepcioné
Perdón, siempre lo intenté
Eras todo para mí, amor
Si me das más de tus besos
Si me das más de tus labios
Tal vez ya no quiera regresar
Si te doy más de mis besos
Si te doy más de mis labios
Tal vez ya no quieras separarte de mí
(Cuando tenga que irme
No me tengas piedad...)
Cuantas veces lo soñé
O me lo imaginé
Siempre pensé en nosotros dos
Y si te decepcioné
Perdón, siempre lo intenté
Eras todo para mi, amor
Si me das más de tus besos
Si me das más de tus labios
Tal vez ya no quieras regresar
Si te doy más de mis besos
Si te doy más de mis labios
Tal vez ya no quieras separarte de mí
Si me das más de tus besos
Si me das más de tus labios
Tal vez ya no quiera regresar
Si te doy más de mis besos
Si te doy más de mis labios
No te separes de mí
Miénteme otra vez
Sabes que jamás lo notaría con tu sonrisa
Córtame la piel
Sabes que jamás lo esperaría
Lo esperaría de ti",0.3420637845993042,0.054941486567258835,0.10262901335954666,0.11301803588867188,0.2580889165401459,0.07682760059833527,0.052431099116802216,8,0,88.02,0.65,0.64
Camilo Séptimo,No Confíes En Mí,"No confíes en mí
Aún puedes escapar
Aún puedes librarte
De conocerme mas

No confíes en ti
Te puedes encontrar
Puedes decepcionarte
O desconocerte más

Solo tú
Me puedes destrozar
Me puedes reparar
Con un beso basta
Moriré en la sombra del dolor
Que dejaste en mi piel
Pero un beso bastara

No confíes en mi
Aún puedes escapar
Aún puedes librarte
De conocerme mas

No confíes en ti
Prometeme soñar
Prometeme soñarme
Prometo no olvidarte",0.3421632647514343,0.06690281629562378,0.11370620131492615,0.13299702107906342,0.19013693928718567,0.13811001181602478,0.01598372496664524,11,0,117.07,0.78,0.42
Camilo Séptimo,Vicio,"Quiéreme
Aunque sea poquito, quiéreme
Porque eres como un vicio tan hermoso para mí

Vamos, vamos a amarnos
Vamos a desaparecer
A esfumarnos en amor

Sé que entraste en mi mente
Porque hoy me siento diferente
Pienso en ti, necesito de ti

Sé que entraste tú en mi mente
Porque hoy solo quiero tenerte
Solo a ti, necesito de ti

Oye, ¿por qué me gustas tanto?
¿Por qué me robas el aire?
Cuando estás cerca de mí

Vamos, vamos a amarnos
Vamos a desaparecer
A esfumarnos en amor

Sé que entraste en mi mente
Porque hoy me siento diferente
Pienso en ti, necesito de ti

Sé que entraste tú en mi mente
Porque hoy solo quiero tenerte
Solo a ti, necesito de ti

Sé que entraste en mi mente
Porque hoy me siento diferente
Pienso en ti, necesito de ti

Sé que entraste tú en mi mente
Porque hoy solo quiero tenerte
Solo a ti, necesito de ti

Sé que entraste en mi mente
Porque hoy me siento diferente
Pienso en ti, necesito de ti

Sé que entraste tú en mi mente
Porque hoy solo quiero tenerte
Solo a ti, necesito de ti",0.3596090078353882,0.03203466907143593,0.027283117175102234,0.0927431657910347,0.27303987741470337,0.0845470204949379,0.13074316084384918,9,1,120.0,0.45,0.76
Camilo Séptimo,Eres,"La misma conciencia
Hace que, te encuentre
Y te vas soltando más
Para ver lo que te dicen mis besos

Eres, lo más lindo de mi vida
Si tu, si tu no vuelves
Te extrañaré toda la vida
Y mi vida te extraña

La misma conciencia
Viaja por mi karma
Y me voy soltando más
Para ver lo que me dicen tus besos

Eres, lo más lindo de mi vida
Si tu, si tu no vuelves
Te extrañaré toda la vida
Y mi vida te extraña
Y mi vida te extraña

Eres, lo más lindo de mi vida
Si tu, si tu no vuelves
Te extrañaré toda la vida
Y mi vida te extraña
Y mi vida te extraña

Eres, lo más lindo de mi vida
Si tu, si tu no vuelves
Te extrañare toda la vida
Y mi vida te extraña",0.5977905988693237,0.09084554761648178,0.09434166550636292,0.0513533353805542,0.09170059114694595,0.020795492455363274,0.053172767162323,11,0,119.98,0.62,0.69
Camilo Séptimo,No Te Puedo Olvidar,"Sé que nunca me equivoqué en lo que siento
Y cuando me tocas la piel, me desvanezco

Sé que miraremos a la última estrella
Así nos conectaremos
Yo te necesito más de lo que piensas
Más de lo que puedas creer

Siempre serás mi dosis sintética
Te lo prometo, amor
Vives en mí y en mi materia
No te puedo olvidar

Siempre serás mi dosis sintética
Te lo prometo, amor
Vives en mí y en mi materia
No te puedo olvidar

Sé que no te volveré a ver
Aunque te extraño
Te llevo conmigo en la piel
Y duele tanto

Yo te necesito más de lo que piensas
Más de lo que puedas creer

Siempre serás mi dosis sintética
Te lo prometo, amor
Vives en mí y en mi materia
No te puedo olvidar

Siempre serás mi dosis sintética
Te lo prometo, amor
Vives en mí y en mi materia
No te puedo olvidar

Siempre serás mi dosis sintética
Te lo prometo, amor
Vives en mí y en mi materia
No te puedo olvidar

Siempre serás mi dosis sintética
Te lo prometo, amor
Vives en mí y en mi materia
No te puedo olvidar",0.3471256196498871,0.04688242822885513,0.0867411345243454,0.05883941426873207,0.32460036873817444,0.10131300240755081,0.034498006105422974,1,0,99.98,0.6,0.5
